region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,total_days,yield_kg_per_hectare,latitude,longitude,NDVI_index,crop_disease_status,Water_Needed,Heat_Stress,Soil_Health,Water_Amount_Liters,Recommended_Fertilizer,Irrigation_Time,Rain_Impact,Farm_Efficiency
4,2,26.42,6.93,24.15,147.33,70.6,7.63,2,2,32.58,112.92,5474.51,13.82,89.36,0.4,0,1,1,2,20,2,2,0,0
1,1,29.26,6.43,22.54,192.37,64.32,4.93,1,1,10.71,110.13,5253.49,32.01,82.62,0.73,2,1,1,2,20,3,2,0,2
4,3,8.34,7.8,26.97,158.82,80.13,6.72,2,2,28.69,97.32,4042.21,14.26,76.43,0.74,2,1,1,2,30,3,2,0,0
0,0,21.65,6.18,19.44,236.87,66.88,8.46,2,0,22.27,125.27,4313.93,14.15,89.86,0.59,2,1,1,2,20,3,0,0,0
2,3,43.5,7.49,29.98,185.93,66.08,4.67,0,0,7.44,112.71,5376.94,26.5,89.18,0.72,1,0,1,0,10,3,2,0,2
1,0,25.59,6.1,34.7,206.91,81.07,8.24,1,1,34.73,109.91,2687.28,13.31,77.65,0.41,3,1,2,2,20,0,1,0,0
1,2,35.16,5.48,19.26,212.68,75.88,8.73,3,2,23.95,104.05,5779.31,17.42,85.0,0.57,1,1,1,0,10,1,0,0,2
2,2,11.78,6.3,15.77,206.74,38.46,7.78,0,2,20.17,115.22,4359.38,25.9,87.67,0.73,2,1,1,2,30,3,0,0,0
2,0,38.66,6.44,19.88,179.37,89.54,8.27,1,1,21.03,132.59,3543.55,32.34,78.95,0.35,0,0,1,0,10,2,0,0,0
4,0,34.98,6.09,19.37,142.43,57.89,7.51,2,1,54.59,88.31,6192.39,18.87,81.37,0.64,2,0,1,0,20,3,0,0,2
1,3,40.32,6.49,26.02,299.63,63.95,8.58,3,1,45.67,110.12,2741.48,14.91,84.33,0.48,3,1,1,0,10,0,2,0,0
1,0,34.47,6.95,21.84,230.78,78.51,4.11,0,1,15.52,118.85,2170.1,31.48,80.44,0.63,3,1,1,0,20,0,2,0,0
4,3,33.59,5.86,23.34,172.52,89.06,8.0,1,0,19.87,97.85,2375.93,18.6,84.92,0.33,2,0,1,0,20,1,2,0,0
4,0,38.78,6.94,23.51,244.49,58.41,5.85,0,1,11.5,126.45,2115.12,28.77,84.08,0.61,1,0,1,0,10,3,2,0,0
2,0,29.04,6.05,20.2,253.08,38.74,8.05,2,2,18.82,118.71,3813.97,32.72,73.23,0.34,3,1,1,2,20,0,2,0,0
0,0,26.16,5.9,20.84,132.61,67.34,6.03,2,0,35.49,87.01,3932.6,23.46,78.38,0.36,3,1,1,2,20,1,2,0,0
3,3,51.13,7.56,30.83,238.81,82.26,4.93,1,0,39.5,142.06,4255.35,21.51,80.05,0.67,1,0,1,1,5,3,2,0,2
1,4,23.24,7.73,33.04,218.97,63.92,8.33,3,2,1.7,106.23,3429.96,27.55,84.04,0.43,2,1,2,2,20,2,2,0,0
1,3,27.25,6.0,21.38,111.03,62.01,5.46,1,0,17.76,152.55,3032.44,23.15,73.96,0.42,3,0,1,2,20,0,2,0,0
2,2,37.29,7.08,25.31,219.49,53.21,7.3,0,2,42.63,103.26,4056.58,12.77,89.97,0.37,0,0,1,0,10,2,2,0,0
1,2,47.08,5.76,27.65,232.15,34.66,3.34,1,0,26.64,122.55,2474.94,33.56,77.19,0.74,1,0,1,1,10,1,2,0,0
3,4,19.01,7.1,23.14,73.52,74.38,8.96,1,1,21.92,130.95,3323.22,31.01,83.94,0.93,1,1,1,2,30,3,2,0,0
4,3,33.8,7.54,13.21,239.67,61.5,9.02,3,1,11.34,96.32,4228.55,27.67,87.72,0.88,3,0,1,0,20,0,0,0,2
2,0,11.15,6.43,31.62,242.9,95.0,7.51,3,0,48.03,136.61,5693.19,19.04,83.54,0.76,1,1,1,2,30,3,2,0,2
3,4,16.87,6.73,22.07,203.45,71.55,10.43,2,0,22.21,137.3,5284.3,19.8,88.55,0.58,0,1,1,2,30,3,2,0,2
0,3,28.85,7.57,18.33,117.29,92.75,8.14,1,1,14.15,109.75,4042.71,33.55,85.95,0.44,0,1,1,2,20,2,0,0,0
4,0,33.34,6.16,18.81,107.65,89.69,8.77,3,2,10.81,123.17,2440.1,19.09,72.69,0.4,2,1,1,0,20,2,0,0,0
2,4,40.55,6.05,13.87,78.7,85.49,7.17,3,2,4.8,127.44,4336.37,14.8,83.23,0.58,1,0,1,0,10,3,0,0,2
0,3,36.23,6.64,20.16,200.52,68.97,5.27,1,0,52.31,115.58,5640.08,12.91,74.49,0.47,1,0,1,0,10,2,2,0,2
4,1,34.85,6.03,39.42,275.97,84.43,4.64,1,0,19.32,87.97,4167.67,22.11,80.77,0.58,3,0,2,0,20,0,1,0,0
0,0,16.97,5.82,29.55,230.76,71.66,5.07,1,2,32.89,117.48,3855.74,17.69,81.1,0.39,0,1,1,2,30,1,2,0,0
4,2,19.99,7.32,23.63,270.12,84.19,4.37,2,0,27.29,108.05,3493.23,20.21,89.79,0.69,0,1,1,2,30,3,2,0,0
2,0,21.96,6.89,34.25,251.77,50.47,7.58,3,2,52.3,146.38,4352.6,32.88,88.23,0.32,3,1,2,2,20,0,1,0,0
1,0,28.27,6.15,32.46,196.62,87.46,7.74,1,1,30.32,108.18,2281.22,13.08,77.66,0.28,3,1,2,2,20,0,2,0,0
1,3,7.35,6.86,21.5,281.86,81.23,2.88,2,0,40.62,133.52,4091.79,24.18,77.62,0.69,2,1,1,2,30,3,2,0,0
2,0,7.49,5.82,18.59,302.01,49.64,7.95,0,0,49.11,125.11,2677.37,23.46,81.52,0.71,1,1,1,2,30,1,0,0,0
1,2,17.25,6.24,18.35,237.53,42.01,7.74,3,0,29.82,141.39,5931.23,16.14,78.13,0.9,3,1,1,2,30,0,0,0,2
1,1,13.58,6.07,22.8,235.79,71.12,8.08,2,0,49.67,114.73,5180.04,13.18,83.2,0.64,0,1,1,2,30,3,2,0,2
3,2,30.55,6.19,18.08,44.3,70.7,8.79,3,2,36.16,103.91,5772.56,14.19,89.72,0.78,2,1,1,0,20,3,0,0,2
0,1,26.08,5.82,19.07,75.91,78.08,8.23,3,1,34.97,120.88,5114.15,15.44,75.25,0.76,0,0,1,2,20,1,0,0,2
0,2,14.04,7.1,23.63,57.79,53.85,5.53,3,0,38.45,93.3,3100.76,28.57,88.6,0.83,1,1,1,2,30,3,2,0,0
1,0,17.9,5.51,26.48,123.16,75.92,7.01,3,2,42.25,138.52,2930.59,33.27,70.14,0.63,0,1,1,2,30,1,2,0,0
3,4,24.71,6.91,18.88,59.52,62.38,6.39,3,0,24.11,115.45,2993.26,10.19,78.75,0.55,0,1,1,2,20,3,0,0,0
1,2,27.28,6.04,27.39,301.7,51.35,5.66,3,0,34.0,100.37,3991.06,27.81,88.47,0.57,2,0,1,2,20,3,2,0,0
0,3,24.74,7.55,17.47,114.56,92.97,9.58,1,1,13.18,107.89,3896.26,33.39,85.78,0.43,0,1,1,2,20,2,0,0,0
3,3,45.92,7.29,20.19,65.35,65.51,7.22,0,2,26.66,123.59,3465.21,21.74,75.96,0.54,3,0,1,1,10,0,2,0,0
4,1,28.33,5.32,28.07,95.16,76.7,6.21,0,2,38.35,95.96,3272.86,21.27,73.55,0.65,1,0,1,2,20,1,2,0,0
1,3,17.18,7.0,25.42,273.43,53.98,5.95,0,1,15.15,101.53,5815.11,14.36,73.16,0.47,0,1,1,2,30,2,2,0,2
4,3,23.03,7.52,28.98,166.53,83.38,6.3,3,0,37.75,141.31,4794.45,20.46,75.27,0.81,0,1,1,2,20,3,2,0,2
0,3,23.37,5.97,27.42,244.68,69.65,7.76,0,1,44.78,85.29,2673.9,29.28,88.33,0.48,1,1,1,2,20,1,2,0,0
4,0,27.82,7.3,12.81,87.63,57.71,5.66,0,0,25.0,130.48,2340.54,21.99,76.39,0.51,3,1,1,2,20,0,0,0,0
2,0,18.7,6.88,29.0,268.19,77.28,8.72,1,0,9.47,100.23,4664.94,30.87,77.19,0.57,0,1,1,2,30,3,2,0,0
0,2,19.48,6.39,28.16,297.46,50.27,6.02,2,1,18.26,146.7,3764.19,33.46,88.74,0.41,2,1,1,2,30,2,2,0,0
3,1,30.86,6.52,24.1,266.04,55.61,7.26,1,2,39.46,96.68,5804.96,11.73,80.36,0.61,3,1,1,0,20,0,2,0,2
2,4,19.83,5.55,19.62,53.22,81.22,8.1,3,0,32.49,118.24,4580.36,28.36,78.13,0.44,1,1,1,2,30,1,0,0,0
0,0,38.46,5.96,11.51,88.8,77.8,5.69,3,0,26.89,128.36,2699.81,13.72,86.32,0.86,1,0,1,0,10,1,0,0,0
3,2,18.13,6.64,31.35,126.69,55.95,9.64,2,2,15.69,138.62,3317.57,34.6,83.0,0.9,2,1,1,2,30,3,2,0,0
3,0,42.32,6.41,16.65,152.84,54.33,6.66,2,1,5.18,146.2,3801.87,13.56,76.17,0.78,0,0,1,0,10,3,0,0,2
2,2,48.81,5.74,23.69,221.2,76.79,8.59,3,1,36.74,139.1,2256.81,25.65,88.63,0.54,2,0,1,1,10,1,2,0,0
0,1,36.1,6.22,18.03,256.01,50.76,7.96,3,1,25.67,105.63,4206.84,19.0,85.14,0.45,3,1,1,0,10,0,0,0,0
2,3,30.97,7.03,17.75,250.53,41.39,5.3,3,2,6.86,105.37,3813.69,18.45,76.07,0.93,3,0,1,0,20,0,0,0,2
3,1,47.6,7.01,26.42,256.82,40.33,8.96,2,2,39.62,138.2,5260.53,9.88,88.52,0.65,0,0,1,1,10,3,2,0,2
2,4,23.16,7.42,25.66,148.05,46.64,4.61,3,1,32.33,140.78,2431.66,26.6,88.01,0.66,0,1,1,2,20,3,2,0,0
1,4,29.33,6.11,15.77,75.33,45.87,7.83,2,0,8.1,118.91,5569.3,20.39,78.0,0.51,3,0,1,2,20,0,0,0,2
4,4,13.61,7.06,26.97,58.66,88.77,5.67,2,1,22.9,124.65,3461.87,18.81,88.05,0.36,3,1,1,2,30,0,2,0,0
2,4,14.8,7.02,23.04,195.09,60.76,10.45,2,1,33.0,140.59,5006.27,27.96,89.35,0.38,0,1,1,2,30,2,2,0,0
2,3,10.64,5.74,21.05,176.89,56.96,7.21,1,2,47.81,127.37,4164.65,27.12,87.69,0.35,3,1,1,2,30,1,2,0,0
0,0,43.79,6.83,29.8,214.55,83.07,9.35,3,2,13.24,89.07,2527.5,28.41,88.71,0.79,0,0,1,0,10,3,2,0,0
3,2,20.95,6.77,31.47,120.96,74.66,10.05,2,2,15.35,134.93,3246.73,34.66,82.72,0.86,2,1,1,2,20,3,2,0,0
0,3,37.99,6.22,21.3,234.51,81.46,6.99,0,1,6.13,138.93,5319.09,19.05,73.2,0.64,2,0,1,0,10,3,2,0,2
0,4,21.99,5.57,23.63,207.17,39.03,7.55,1,2,7.66,136.57,4694.02,34.29,79.64,0.4,1,1,1,2,20,1,2,0,0
1,4,29.26,6.39,24.3,156.2,49.44,10.43,3,1,45.07,119.13,3634.95,26.28,87.47,0.49,3,1,1,2,20,0,2,0,0
0,2,30.92,5.97,31.76,201.26,84.64,10.06,0,1,26.66,142.28,2015.98,23.35,90.06,0.61,1,0,1,0,20,1,2,0,0
2,3,34.18,5.71,25.68,184.84,58.5,9.6,1,1,8.38,133.46,5808.56,11.24,70.76,0.8,0,1,1,0,20,1,2,0,2
2,4,17.11,6.07,23.37,233.77,36.93,6.36,3,2,17.4,124.75,3910.64,30.72,74.74,0.73,3,1,1,2,30,0,2,0,0
2,1,40.35,6.36,35.53,232.1,69.96,8.82,1,0,41.5,102.49,3666.9,26.62,74.06,0.71,1,1,2,0,10,3,1,0,2
1,0,26.09,6.2,27.08,102.49,66.93,5.35,1,2,9.64,109.78,2717.97,21.43,73.03,0.56,2,1,1,2,20,3,2,0,0
3,4,9.58,7.62,22.42,102.49,69.9,10.42,2,1,42.61,102.46,4827.75,11.87,71.86,0.79,1,1,1,2,30,3,2,0,2
1,0,26.59,6.43,20.92,270.77,80.36,7.65,2,1,6.3,93.72,2795.02,31.26,74.25,0.3,1,1,1,2,20,2,2,0,0
1,4,26.52,7.43,33.64,221.44,58.77,7.37,3,2,7.32,107.94,3546.68,28.26,84.68,0.48,2,1,2,2,20,2,2,0,0
3,4,21.33,6.49,32.45,216.8,46.39,6.97,1,1,5.67,132.53,6027.34,22.03,79.89,0.87,3,1,2,2,20,0,2,0,2
4,1,12.63,6.26,17.12,137.42,55.6,5.67,2,2,7.95,89.11,3312.07,27.11,71.32,0.89,0,1,1,2,30,3,0,0,0
3,4,44.76,7.21,36.24,135.86,44.77,6.85,0,0,29.85,97.24,2348.6,20.17,81.61,0.34,1,0,2,0,10,2,1,0,0
1,0,30.71,6.14,33.8,214.72,78.18,8.58,1,1,33.32,117.59,2461.76,13.08,77.43,0.54,3,1,2,0,20,0,2,0,0
4,4,19.03,5.68,27.04,200.76,63.06,9.87,0,2,16.54,98.48,5092.19,15.37,87.85,0.39,2,1,1,2,30,1,2,0,0
2,1,16.72,6.18,17.03,219.84,58.17,4.84,0,0,45.19,136.92,2381.18,20.96,70.23,0.36,2,1,1,2,30,2,0,0,0
2,2,20.0,7.25,31.34,95.84,85.11,7.81,2,1,38.11,140.44,4909.54,24.7,71.54,0.56,1,1,1,2,20,3,2,0,0
0,2,16.79,5.77,26.8,227.39,49.54,8.0,0,2,15.13,116.8,5583.11,33.32,87.28,0.64,3,1,1,2,30,1,2,0,2
2,3,37.75,6.43,13.72,271.01,46.59,4.39,3,2,6.33,105.83,3586.12,18.72,75.85,0.89,3,0,1,0,10,0,0,0,2
1,4,12.15,7.44,32.68,82.22,48.94,6.92,2,0,14.01,149.38,5753.76,32.5,74.22,0.45,0,1,2,2,30,2,2,0,0
0,2,28.41,5.74,32.31,48.46,79.79,7.05,1,2,30.27,113.37,5190.6,23.56,76.42,0.34,0,1,2,2,20,1,2,0,0
0,1,32.58,6.06,31.28,76.98,81.28,4.68,1,1,30.79,131.94,2465.48,30.44,85.97,0.69,2,0,1,0,20,3,2,0,0
0,3,41.4,6.09,27.58,79.8,89.54,7.75,2,0,9.05,133.59,5784.24,16.3,85.44,0.32,0,0,1,0,10,2,2,0,2
3,1,14.39,7.08,24.61,93.91,63.91,6.24,2,1,36.5,105.01,2570.11,10.86,76.22,0.36,2,1,1,2,30,2,2,0,0
1,2,41.42,5.77,16.22,238.53,62.77,8.98,1,0,36.58,107.0,4085.26,30.64,70.17,0.59,2,1,1,0,10,1,0,0,2
4,3,29.14,6.29,24.85,90.44,45.06,4.6,1,1,9.62,100.63,2954.35,34.55,80.36,0.73,2,0,1,2,20,3,2,0,0
4,2,15.51,6.64,25.29,255.36,86.48,5.09,2,0,21.37,105.51,3321.1,20.22,89.78,0.67,0,1,1,2,30,3,2,0,0
2,2,51.87,5.99,24.35,219.09,76.75,9.56,3,1,44.5,135.11,2255.2,25.53,88.85,0.54,2,0,1,1,5,1,2,0,0
2,1,28.15,6.62,33.04,240.51,70.53,9.25,1,0,42.08,96.32,3612.11,26.94,74.02,0.72,1,1,2,2,20,3,2,0,0
1,4,8.07,5.81,16.97,88.71,50.45,6.68,0,0,42.03,117.85,4158.9,22.62,86.75,0.8,0,1,1,2,30,1,0,0,0
4,3,42.83,6.42,27.11,159.31,89.84,7.91,1,0,18.37,89.48,2529.32,18.62,84.94,0.3,2,0,1,0,10,2,2,0,0
1,0,11.76,6.55,27.34,237.52,81.5,4.63,2,0,35.59,99.48,4229.54,10.1,79.21,0.65,2,1,1,2,30,3,2,0,0
0,1,26.21,6.76,29.46,227.44,80.95,5.75,2,2,13.92,138.09,4892.33,12.96,84.05,0.81,0,1,1,2,20,3,2,0,2
4,1,30.51,6.22,13.23,125.82,57.92,6.46,2,2,1.93,87.06,3243.5,27.03,70.88,0.86,0,1,1,0,20,3,0,0,2
1,0,27.39,7.49,20.09,108.87,33.96,9.12,1,1,37.11,102.37,5786.32,29.38,71.25,0.82,2,1,1,2,20,3,2,0,2
0,1,20.34,5.65,29.78,123.22,47.68,9.64,2,0,51.16,123.73,4934.28,24.67,85.99,0.31,2,1,1,2,20,1,2,0,0
1,0,13.59,6.38,24.2,285.47,93.81,8.46,2,1,7.29,87.96,2863.51,31.52,74.29,0.35,1,1,1,2,30,2,2,0,0
1,3,15.37,7.35,30.95,219.58,55.59,6.94,0,2,17.58,147.64,5036.94,20.4,83.07,0.41,3,1,1,2,30,0,2,0,0
1,4,27.45,7.48,33.11,229.63,53.31,7.95,3,2,9.98,111.5,3603.99,28.11,85.13,0.44,2,1,2,2,20,2,2,0,0
3,0,31.37,5.92,25.5,247.02,74.68,6.89,1,1,37.37,117.98,5211.89,13.0,70.38,0.41,0,1,1,0,20,1,2,0,0
4,2,42.9,6.66,22.37,182.4,42.23,6.91,2,2,18.17,91.97,3445.44,11.81,73.63,0.59,0,0,1,0,10,3,2,0,0
2,1,38.14,6.34,23.59,104.54,67.93,9.31,0,2,22.54,102.72,4901.37,19.94,78.7,0.69,0,0,1,0,10,3,2,0,2
2,0,45.43,7.56,30.37,291.65,72.91,7.76,0,1,5.96,126.76,2616.61,32.81,72.88,0.53,3,0,1,1,10,0,2,0,0
0,3,37.3,5.98,13.14,280.46,81.72,9.26,0,2,41.26,133.41,2636.56,19.61,84.46,0.77,3,1,1,0,10,1,0,0,0
3,3,48.66,6.72,20.28,262.33,84.44,6.14,1,1,35.19,144.07,5003.72,24.4,73.91,0.99,3,0,1,1,10,0,2,0,1
2,1,39.62,6.1,29.14,113.06,37.97,6.43,3,1,32.51,146.13,2616.26,12.04,88.17,0.76,1,0,1,0,10,3,2,0,0
4,1,44.96,7.1,21.7,237.47,73.77,8.73,3,2,16.04,131.99,4792.44,28.43,71.21,0.73,1,0,1,0,10,3,2,0,2
3,0,24.83,7.01,16.51,155.04,69.61,8.48,0,0,28.75,151.65,5417.93,33.94,76.86,0.26,0,1,1,2,20,2,0,0,0
0,1,47.21,5.48,35.07,69.33,80.09,5.2,1,1,30.28,128.71,2623.51,30.34,86.26,0.67,2,0,2,1,10,1,1,0,0
4,3,27.76,7.09,31.43,151.07,93.31,5.49,3,0,30.63,139.5,5014.87,20.66,74.63,0.81,0,1,1,2,20,3,2,0,2
2,1,30.56,7.35,15.28,115.25,79.58,3.88,1,1,41.5,93.01,3316.05,14.72,80.38,0.81,1,1,1,0,20,3,0,0,0
0,2,31.1,5.65,38.81,64.05,73.73,8.52,1,2,28.38,126.24,4964.25,23.43,76.4,0.3,0,1,2,0,20,1,1,0,0
3,3,10.88,6.06,24.09,209.62,41.08,4.65,1,0,38.76,135.5,4152.08,30.67,87.36,0.69,0,1,1,2,30,3,2,0,0
0,0,34.05,7.09,29.54,156.2,35.5,5.15,2,1,26.05,89.19,3565.32,17.35,81.91,0.43,1,0,1,0,20,2,2,0,0
4,4,36.53,7.45,28.56,260.22,71.2,7.85,0,1,12.68,143.02,3070.94,19.75,78.95,0.71,1,1,1,0,10,3,2,0,0
4,2,23.3,6.08,21.15,104.96,91.28,8.65,1,2,35.8,131.42,5974.48,25.33,85.23,0.62,0,1,1,2,20,3,2,0,2
0,0,31.76,7.31,29.99,163.91,42.24,4.25,2,1,30.6,94.93,3700.1,17.7,81.14,0.42,1,0,1,0,20,2,2,0,0
2,0,13.98,6.57,13.95,50.18,48.03,7.27,3,1,37.96,99.55,5591.95,15.71,87.95,0.68,3,1,1,2,30,0,0,0,2
2,4,16.61,5.83,19.17,60.61,83.76,9.85,3,0,21.36,110.09,2104.11,12.95,70.0,0.66,0,1,1,2,30,1,0,0,0
4,1,33.59,7.13,23.84,52.45,82.94,9.07,3,0,38.97,117.22,5586.05,12.24,73.63,0.44,0,0,1,0,20,2,2,0,2
0,1,44.87,6.31,26.39,247.21,45.42,7.66,0,0,42.28,144.9,4995.13,13.29,77.37,0.72,3,0,1,0,10,0,2,0,2
4,2,17.36,7.13,27.37,180.64,80.27,7.63,3,0,41.77,107.34,3549.34,20.86,78.61,0.85,0,1,1,2,30,3,2,0,0
1,1,36.51,5.35,27.64,270.76,83.55,8.78,1,2,26.34,104.78,2287.02,24.74,81.06,0.82,2,0,1,0,10,1,2,0,0
1,3,19.1,6.9,34.17,143.41,40.16,4.56,3,0,34.3,120.67,4962.06,27.79,72.3,0.84,1,1,2,2,30,3,1,0,2
0,0,43.93,6.66,19.08,215.93,41.86,9.9,0,1,36.04,89.85,5132.75,14.78,73.83,0.46,1,1,1,0,10,2,0,0,2
0,0,13.62,7.07,24.58,144.86,58.97,5.89,3,1,8.28,141.99,6080.91,16.84,86.06,0.84,3,1,1,2,30,0,2,0,2
2,1,21.57,6.04,21.02,142.38,39.82,7.48,3,1,45.22,97.06,4689.55,16.42,82.69,0.85,1,1,1,2,20,3,2,0,2
2,1,34.21,7.19,29.82,175.95,52.07,4.82,2,0,13.92,140.43,3654.24,25.22,73.51,0.94,3,1,1,0,20,0,2,0,2
0,4,17.11,6.76,21.25,206.56,61.36,8.76,1,0,8.05,130.17,3339.3,33.73,71.48,0.7,2,1,1,2,30,3,2,0,0
3,0,24.27,7.98,28.64,174.62,80.47,8.44,1,0,35.65,115.41,2412.37,11.29,86.29,0.54,0,1,1,2,20,3,2,0,0
3,4,20.32,7.1,27.66,162.95,48.63,6.5,3,1,43.73,130.87,5844.12,16.41,86.37,0.88,3,1,1,2,20,0,2,0,2
0,3,32.17,6.46,28.34,102.71,70.81,11.12,3,1,25.93,112.16,3149.65,13.87,76.98,0.63,0,1,1,0,20,3,2,0,0
0,3,32.86,6.88,25.98,239.9,48.04,10.11,3,0,12.6,130.84,4268.06,29.04,86.26,0.74,0,1,1,0,20,3,2,0,2
2,0,44.03,7.48,28.88,288.49,75.15,6.63,0,1,6.67,118.52,2487.59,32.71,73.17,0.53,3,0,1,0,10,0,2,0,0
3,0,13.64,7.84,31.46,183.51,79.35,8.69,1,0,26.43,115.94,2357.61,11.67,86.6,0.62,0,1,1,2,30,3,2,0,0
0,0,27.77,5.57,25.75,160.55,63.93,9.32,0,2,33.98,112.92,2064.38,11.45,89.46,0.4,3,1,1,2,20,1,2,0,0
1,3,18.71,7.52,22.49,117.92,40.0,3.79,2,0,2.6,148.78,2368.8,26.04,74.89,0.84,0,1,1,2,30,3,2,0,0
1,2,20.32,5.91,27.36,117.89,51.07,3.84,0,1,14.61,91.24,3947.89,21.8,82.26,0.69,3,1,1,2,20,1,2,0,0
3,4,0.0,6.64,27.43,158.31,79.19,10.19,2,2,15.77,113.88,3651.52,14.11,73.22,0.71,3,1,1,2,30,0,2,0,0
0,2,9.73,5.96,23.7,156.58,40.73,3.72,0,0,44.69,119.16,2697.49,14.83,82.52,0.94,3,1,1,2,30,1,2,0,0
3,4,33.01,6.46,32.82,65.03,89.24,6.31,3,2,32.11,109.59,5971.31,18.39,82.54,0.54,1,0,2,0,20,3,2,0,2
1,1,21.83,7.53,19.05,317.75,47.22,8.94,3,2,20.2,140.6,2337.21,25.57,73.65,0.74,0,1,1,2,20,3,0,0,0
0,1,26.13,6.77,25.03,91.1,53.06,7.52,3,1,44.04,103.58,5331.78,19.16,88.42,0.46,1,0,1,2,20,2,2,0,2
1,4,10.48,6.24,20.83,72.79,47.84,6.29,0,0,35.38,120.01,4298.33,22.25,86.85,0.69,0,1,1,2,30,3,2,0,0
2,4,16.78,7.38,28.29,104.32,58.02,5.98,3,1,16.61,134.61,4505.28,29.5,76.63,0.37,2,1,1,2,30,2,2,0,0
3,3,28.9,5.79,21.93,204.59,81.5,9.39,2,0,17.44,126.53,4454.93,34.72,88.85,0.35,3,1,1,2,20,1,2,0,0
1,1,47.6,6.16,23.01,250.75,78.0,10.71,1,1,22.62,105.22,3584.52,33.91,76.51,0.83,1,0,1,1,10,3,2,0,2
4,4,17.41,6.44,33.88,153.85,70.13,3.08,2,1,9.17,130.25,3838.01,34.47,88.14,0.63,0,1,2,2,30,3,2,0,0
4,0,29.49,5.57,18.7,195.86,46.05,10.6,0,0,32.93,112.13,5557.72,26.73,89.39,0.46,3,1,1,2,20,1,0,0,2
1,4,28.91,5.71,34.91,79.02,74.96,5.1,0,0,36.74,116.74,5051.39,22.09,80.59,0.33,3,0,2,2,20,1,1,0,0
0,0,16.76,7.06,32.03,117.23,69.99,5.74,3,0,25.43,149.08,5847.43,28.7,72.91,0.37,1,1,2,2,30,2,2,0,0
2,1,30.86,6.15,26.08,276.33,53.14,6.76,3,0,47.14,133.42,2360.84,11.82,81.89,0.84,2,1,1,0,20,3,2,0,0
3,1,12.16,5.31,26.56,120.92,94.34,7.59,2,1,42.08,146.17,2228.87,21.88,78.39,0.36,0,1,1,2,30,1,2,0,3
2,1,41.27,5.94,30.51,129.86,46.94,5.79,3,1,39.07,147.08,3034.83,12.0,87.7,0.7,1,0,1,0,10,1,2,0,0
4,2,18.69,5.89,19.47,115.44,81.98,10.51,1,2,40.24,129.52,5809.17,25.19,85.55,0.57,0,1,1,2,30,1,0,0,2
4,0,24.5,6.69,33.17,79.2,51.55,6.46,2,1,21.04,139.11,3603.62,19.36,75.88,0.52,0,1,2,2,20,3,2,0,0
1,2,35.54,6.46,27.88,318.17,44.81,4.85,3,0,34.12,99.47,4163.12,27.53,88.02,0.67,2,0,1,0,10,3,2,0,2
2,0,19.78,6.74,12.38,38.3,54.06,7.71,3,1,37.04,87.26,5539.66,15.86,88.18,0.73,3,1,1,2,30,0,0,1,2
1,0,32.38,7.23,31.16,159.18,30.76,8.54,0,2,43.21,105.35,2908.79,11.47,89.7,0.72,3,1,1,0,20,0,2,0,0
1,4,17.26,6.69,23.66,275.72,68.66,7.94,1,0,19.04,136.75,4467.72,29.62,84.92,0.78,1,1,1,2,30,3,2,0,2
0,0,13.91,6.1,28.46,219.9,72.82,4.51,1,2,41.07,114.93,3563.35,17.52,81.45,0.39,0,1,1,2,30,2,2,0,0
4,1,4.4,5.77,22.54,76.63,84.56,5.62,3,1,20.97,94.62,3293.33,13.29,79.63,0.65,0,1,1,2,30,1,2,0,0
0,0,20.5,7.03,29.26,117.71,60.21,7.53,3,0,26.09,143.73,5861.49,28.87,73.0,0.48,1,1,1,2,20,2,2,0,2
0,3,38.53,6.36,23.47,219.78,42.11,3.64,1,1,28.07,129.84,3233.44,28.25,82.78,0.35,1,0,1,0,10,2,2,0,0
2,1,32.18,6.86,18.88,299.24,66.38,6.72,3,1,26.61,108.06,1857.35,30.58,72.11,0.91,3,0,1,0,20,0,0,0,0
3,2,32.36,6.23,17.09,45.61,75.87,7.09,3,2,31.78,115.99,5968.71,14.14,89.8,0.73,2,1,1,0,20,3,0,0,2
0,4,17.13,6.72,27.82,61.49,47.08,5.19,0,2,21.29,121.82,2760.75,16.08,84.83,0.78,2,1,1,2,30,3,2,0,0
2,1,29.89,6.65,33.34,116.56,70.75,5.89,1,0,20.93,109.61,3777.2,15.65,75.35,0.3,0,0,2,2,20,2,2,0,0
2,1,21.59,7.15,15.56,100.11,69.65,3.95,1,1,41.06,84.9,3228.34,14.54,80.09,0.88,1,1,1,2,20,3,0,0,0
3,3,48.02,6.69,12.54,83.73,45.5,6.84,3,1,31.82,131.43,5682.45,24.29,88.21,0.43,3,0,1,1,10,0,0,0,2
0,0,41.39,7.08,34.49,283.01,76.32,9.74,0,2,37.87,123.29,2646.81,19.32,74.17,0.53,3,1,2,0,10,0,1,0,0
1,0,21.37,5.6,23.38,221.39,59.96,9.32,2,2,37.16,140.74,3143.06,21.13,85.65,0.6,1,1,1,2,20,1,2,0,0
2,1,39.64,6.38,27.9,114.25,42.8,6.0,3,1,35.5,144.28,2759.92,11.99,88.01,0.72,1,0,1,0,10,3,2,0,0
4,3,25.64,6.08,16.11,104.34,85.83,6.5,2,2,11.45,140.42,2285.46,30.9,87.65,0.36,2,1,1,2,20,2,0,0,0
